EstacaoCodigo,Dia,Mês,Ano,Nome,Vazão,Latitude,Longitude,MediaVazãoAno,MaximaVazãoAnual,MinimoVazãoAnual,MediaDiasVazãoAno,MaximaDiasVazãoAno,MinimaDiasVazãoAno
37320000,14,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,15,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,16,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,17,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,18,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,19,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,20,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,21,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,22,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,23,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,24,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,25,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,26,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,27,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,28,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,29,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,30,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,31,3,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,1,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,2,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,3,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,4,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,5,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
37320000,6,1,2022,POMBINHO,,-7.4364,-38.3189,,,,0,0,0
